filename,category,snr_level,method,processing_time_ms
1_158_plus_4-191327-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4600.84
1_16_plus_1-35687-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4601.76
1_172_plus_1-57163-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4748.1
1_18_plus_5-235671-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4631.75
1_235_plus_3-143933-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4736.43
1_244_plus_5-219342-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4690.51
1_296_plus_2-127108-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4635.23
1_324_plus_4-194711-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4731.26
1_486_plus_4-181035-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4700.1
1_55_plus_1-48413-A-38_0dB.wav,clock_tick,0dB,DeepFilterNet,4738.01
