FILENAME,0dB,-5dB,DeepFilterNet
1_114_plus_2-51173-A-35_-5dB.wav,0.7097,0.6997,0.1963
1_114_plus_2-51173-A-35_-5dB_DeepFilterNet3.wav,0.7097,0.6997,0.1499
1_135_plus_1-32373-A-35_-5dB.wav,0.4383,0.3483,0.3468
1_135_plus_1-32373-A-35_-5dB_DeepFilterNet3.wav,0.4383,0.3483,0.3506
1_142_plus_3-156393-A-35_-5dB.wav,0.4844,0.3790,0.4425
1_142_plus_3-156393-A-35_-5dB_DeepFilterNet3.wav,0.4844,0.3790,0.3627
1_247_plus_1-49098-A-35_-5dB.wav,0.4127,0.3894,0.5444
1_247_plus_1-49098-A-35_-5dB_DeepFilterNet3.wav,0.4127,0.3894,0.5186
1_290_plus_3-182710-B-35_-5dB.wav,0.7376,0.5280,0.6784
1_290_plus_3-182710-B-35_-5dB_DeepFilterNet3.wav,0.7376,0.5280,0.5910
1_363_plus_5-207811-A-35_-5dB.wav,0.4114,0.3254,0.3435
1_363_plus_5-207811-A-35_-5dB_DeepFilterNet3.wav,0.4114,0.3254,0.3268
1_379_plus_2-102567-C-35_-5dB.wav,0.3588,0.3293,0.3504
1_379_plus_2-102567-C-35_-5dB_DeepFilterNet3.wav,0.3588,0.3293,0.2934
1_429_plus_5-141683-A-35_-5dB.wav,0.6405,0.6286,0.5096
1_429_plus_5-141683-A-35_-5dB_DeepFilterNet3.wav,0.6405,0.6286,0.5048
1_467_plus_3-151273-A-35_-5dB.wav,0.6469,0.3840,0.3161
1_467_plus_3-151273-A-35_-5dB_DeepFilterNet3.wav,0.6469,0.3840,0.2908
1_72_plus_1-27165-A-35_-5dB.wav,0.3062,0.3360,0.2196
1_72_plus_1-27165-A-35_-5dB_DeepFilterNet3.wav,0.3062,0.3360,0.2224
