FILENAME,0dB,-5dB,DeepFilterNet
1_118_plus_2-118624-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6041
1_127_plus_2-133889-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5196
1_151_plus_3-182023-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5445
1_254_plus_3-151089-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4747
1_305_plus_2-118625-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5244
1_315_plus_5-250026-B-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.8321
1_425_plus_4-182041-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3191
1_437_plus_2-120218-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4531
1_484_plus_4-187284-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2756
1_62_plus_3-154378-A-30_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3278
