FILENAME,0dB,-5dB,DeepFilterNet
1_158_plus_4-191327-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4497
1_16_plus_1-35687-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3183
1_172_plus_1-57163-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6391
1_18_plus_5-235671-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.1909
1_235_plus_3-143933-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.1793
1_244_plus_5-219342-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.7339
1_296_plus_2-127108-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.7664
1_324_plus_4-194711-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4408
1_486_plus_4-181035-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6062
1_55_plus_1-48413-A-38_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5314
